Time,0,1,2
6.6000000000000005,0.0,0.0,0.0
6.7,0.0,0.0,0.0
6.800000000000001,0.0,0.0,0.0
6.9,0.0,0.0,0.0
7.0,0.0,0.0,0.0
7.1000000000000005,0.0,0.0,0.0
7.2,0.0,0.0,0.0
7.300000000000001,0.0,0.0,0.0
7.4,0.0,0.0,0.0
7.5,0.0,0.0,0.0
7.6000000000000005,0.0,0.0,0.0
7.7,0.0,0.0,0.0
7.800000000000001,0.0,0.0,0.0
7.9,0.0,0.0,0.0
8.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0
8.200000000000001,0.0,0.0,0.0
8.3,0.0,0.0,0.0
8.4,0.0,0.0,0.0
8.5,0.0,0.0,0.0
8.6,0.0,0.0,0.0
8.700000000000001,0.0,0.0,0.0
8.8,0.0,0.0,0.0
8.9,0.0,0.0,0.0
9.0,0.0,0.0,0.0
9.1,0.0,0.0,0.0
9.200000000000001,0.0,0.0,0.0
9.3,0.0,0.0,0.0
9.4,0.0,0.0,0.0
9.5,0.0,0.0,0.0
9.600000000000001,0.0,0.0,0.0
9.700000000000001,0.0,0.0,0.0
9.8,0.0,0.0,0.0
9.9,0.0,0.0,0.0
10.0,0.0,0.0,0.0
10.100000000000001,0.0,0.0,0.0
10.200000000000001,0.0,0.0,0.0
10.3,0.0,0.0,0.0
10.4,0.0,0.0,0.0
10.5,0.0,0.0,0.0
10.600000000000001,0.0,0.0,0.0
10.700000000000001,0.0,0.0,0.0
10.8,0.0,0.0,0.0
10.9,0.0,0.0,0.0
11.0,0.0,0.0,0.0
11.100000000000001,0.0,0.0,0.0
11.200000000000001,0.0,0.0,0.0
11.3,0.0,0.0,0.0
11.4,0.0,0.0,0.0
11.5,0.0,0.0,0.0
11.600000000000001,0.0,0.0,0.0
11.700000000000001,0.0,0.0,0.0
11.8,0.0,0.0,0.0
11.9,0.0,0.0,0.0
12.0,0.0,0.0,0.0
12.100000000000001,0.0,0.0,0.0
12.200000000000001,0.0,0.0,0.0
12.3,0.0,0.0,0.0
12.4,0.0,0.0,0.0
12.5,0.0,0.0,0.0
12.600000000000001,0.0,0.0,0.0
12.700000000000001,0.0,0.0,0.0
12.8,0.0,0.0,0.0
12.9,0.0,0.0,0.0
13.0,0.0,0.0,0.0
13.100000000000001,0.0,0.0,0.0
13.200000000000001,0.0,0.0,0.0
13.3,0.0,0.0,0.0
13.4,0.0,0.0,0.0
13.5,0.0,0.0,0.0
13.600000000000001,0.0,0.0,0.0
13.700000000000001,0.0,0.0,0.0
13.8,0.0,0.0,0.0
13.9,0.0,0.0,0.0
14.0,0.0,0.0,0.0
14.100000000000001,0.0,0.0,0.0
14.200000000000001,0.0,0.0,0.0
14.3,0.0,0.0,0.0
14.4,0.0,0.0,0.0
14.5,0.0,0.0,0.0
14.600000000000001,0.0,0.0,0.0
14.700000000000001,0.0,0.0,0.0
14.8,0.0,0.0,0.0
14.9,0.0,0.0,0.0
15.0,0.0,0.0,0.0
15.100000000000001,0.0,0.0,0.0
15.200000000000001,0.0,0.0,0.0
15.3,0.0,0.0,0.0
15.4,0.0,0.0,0.0
15.5,0.0,0.0,0.0
15.600000000000001,0.0,0.0,0.0
15.700000000000001,0.0,0.0,0.0
15.8,0.0,0.0,0.0
15.9,0.0,0.0,0.0
16.0,0.0,0.0,0.0
16.1,0.0,0.0,0.0
16.2,0.0,0.0,0.0
16.3,0.0,0.0,0.0
16.400000000000002,0.0,0.0,0.0
16.5,0.0,0.0,0.0
16.6,0.0,0.0,0.0
16.7,0.0,0.0,0.0
16.8,0.0,0.0,0.0
16.900000000000002,0.0,0.0,0.0
17.0,0.0,0.0,0.0
17.1,0.0,0.0,0.0
17.2,0.0,0.0,0.0
17.3,0.0,0.0,0.0
17.400000000000002,0.0,0.0,0.0
17.5,0.0,0.0,0.0
17.6,0.0,0.0,0.0
17.7,0.0,0.0,0.0
17.8,0.0,0.0,0.0
17.900000000000002,0.0,0.0,0.0
18.0,0.0,0.0,0.0
18.1,0.0,0.0,0.0
18.2,0.0,0.0,0.0
18.3,0.0,0.0,0.0
18.400000000000002,0.0,0.0,0.0
18.5,0.0,0.0,0.0
18.6,0.0,0.0,0.0
18.7,0.0,0.0,0.0
18.8,0.0,0.0,0.0
18.900000000000002,0.0,0.0,0.0
19.0,0.0,0.0,0.0
19.1,0.0,0.0,0.0
19.200000000000003,0.0,0.0,0.0
19.3,0.0,0.0,0.0
19.400000000000002,0.0,0.0,0.0
19.5,0.0,0.0,0.0
19.6,0.0,0.0,0.0
19.700000000000003,0.0,0.0,0.0
19.8,0.0,0.0,0.0
19.900000000000002,0.0,0.0,0.0
20.0,0.0,0.0,0.0
20.1,0.0,0.0,0.0
20.200000000000003,0.0,0.0,0.0
20.3,0.0,0.0,0.0
20.400000000000002,0.0,0.0,0.0
20.5,0.0,0.0,0.0
20.6,0.0,0.0,0.0
20.700000000000003,0.0,0.0,0.0
20.8,0.0,0.0,0.0
20.900000000000002,0.0,0.0,0.0
21.0,0.0,0.0,0.0
21.1,0.0,0.0,0.0
21.200000000000003,0.0,0.0,0.0
21.3,0.0,0.0,0.0
21.400000000000002,0.0,0.0,0.0
21.5,0.0,0.0,0.0
21.6,0.0,0.0,0.0
21.700000000000003,0.0,0.0,0.0
21.8,0.0,0.0,0.0
21.900000000000002,0.0,0.0,0.0
22.0,0.0,0.0,0.0
22.1,0.0,0.0,0.0
22.200000000000003,0.0,0.0,0.0
22.3,0.0,0.0,0.0
22.400000000000002,0.0,0.0,0.0
22.5,0.0,0.0,0.0
22.6,0.0,0.0,0.0
22.700000000000003,0.0,0.0,0.0
22.8,0.0,0.0,0.0
22.900000000000002,0.0,0.0,0.0
23.0,0.0,0.0,0.0
23.1,0.0,0.0,0.0
23.200000000000003,0.0,0.0,0.0
23.3,0.0,0.0,0.0
23.400000000000002,0.0,0.0,0.0
23.5,0.0,0.0,0.0
23.6,0.0,0.0,0.0
23.700000000000003,0.0,0.0,0.0
23.8,0.0,0.0,0.0
23.900000000000002,0.0,0.0,0.0
24.0,0.0,0.0,0.0
24.1,0.0,0.0,0.0
24.200000000000003,0.0,0.0,0.0
24.3,0.0,0.0,0.0
24.400000000000002,0.0,0.0,0.0
24.5,0.0,0.0,0.0
24.6,0.0,0.0,0.0
24.700000000000003,0.0,0.0,0.0
24.8,0.0,0.0,0.0
24.900000000000002,0.0,0.0,0.0
25.0,0.0,0.0,0.0
25.1,0.0,0.0,0.0
25.200000000000003,0.0,0.0,0.0
25.3,0.0,0.0,0.0
25.400000000000002,0.0,0.0,0.0
25.5,0.0,0.0,0.0
25.6,0.0,0.0,0.0
25.700000000000003,0.0,0.0,0.0
25.8,0.0,0.0,0.0
25.900000000000002,0.0,0.0,0.0
26.0,0.0,0.0,0.0
26.1,0.0,0.0,0.0
26.200000000000003,0.0,0.0,0.0
26.3,0.0,0.0,0.0
26.400000000000002,0.0,0.0,0.0
26.5,0.0,0.0,0.0
26.6,0.0,0.0,0.0
26.700000000000003,0.0,0.0,0.0
26.8,0.0,0.0,0.0
26.900000000000002,0.0,0.0,0.0
27.0,0.0,0.0,0.0
27.1,0.0,0.0,0.0
27.200000000000003,0.0,0.0,0.0
27.3,0.0,0.0,0.0
27.400000000000002,0.0,0.0,0.0
27.5,0.0,0.0,0.0
27.6,0.0,0.0,0.0
27.700000000000003,0.0,0.0,0.0
27.8,0.0,0.0,0.0
27.900000000000002,0.0,0.0,0.0
28.0,0.0,0.0,0.0
28.1,0.0,0.0,0.0
28.200000000000003,0.0,0.0,0.0
28.3,0.0,0.0,0.0
28.400000000000002,0.0,0.0,0.0
28.5,0.0,0.0,0.0
28.6,0.0,0.0,0.0
28.700000000000003,0.0,0.0,0.0
28.8,0.0,0.0,0.0
28.900000000000002,0.0,0.0,0.0
29.0,0.0,0.0,0.0
29.1,0.0,0.0,0.0
29.200000000000003,0.0,0.0,0.0
29.3,0.0,0.0,0.0
29.400000000000002,0.0,0.0,0.0
29.5,0.0,0.0,0.0
29.6,0.0,0.0,0.0
29.700000000000003,0.0,0.0,0.0
29.8,0.0,0.0,0.0
29.900000000000002,0.0,0.0,0.0
30.0,0.0,0.0,0.0
30.1,0.0,0.0,0.0
30.200000000000003,0.0,0.0,0.0
30.3,0.0,0.0,0.0
30.400000000000002,0.0,0.0,0.0
30.5,0.0,0.0,0.0
30.6,0.0,0.0,0.0
30.700000000000003,0.0,0.0,0.0
30.8,0.0,0.0,0.0
30.900000000000002,0.0,0.0,0.0
31.0,0.0,0.0,0.0
31.1,0.0,0.0,0.0
31.200000000000003,0.0,0.0,0.0
31.3,0.0,0.0,0.0
31.400000000000002,0.0,0.0,0.0
31.5,0.0,0.0,0.0
31.6,0.0,0.0,0.0
31.700000000000003,0.0,0.0,0.0
31.8,0.0,0.0,0.0
31.900000000000002,0.0,0.0,0.0
32.0,0.0,0.0,0.0
32.1,0.0,0.0,0.0
32.2,0.0,0.0,0.0
32.300000000000004,0.0,0.0,0.0
32.4,0.0,0.0,0.0
32.5,0.0,0.0,0.0
32.6,0.0,0.0,0.0
32.7,0.0,0.0,0.0
32.800000000000004,0.0,0.0,0.0
32.9,0.0,0.0,0.0
33.0,0.0,0.0,0.0
33.1,0.0,0.0,0.0
33.2,0.0,0.0,0.0
33.300000000000004,0.0,0.0,0.0
33.4,0.0,0.0,0.0
33.5,0.0,0.0,0.0
33.6,0.0,0.0,0.0
33.7,0.0,0.0,0.0
33.800000000000004,0.0,0.0,0.0
33.9,0.0,0.0,0.0
34.0,0.0,0.0,0.0
34.1,0.0,0.0,0.0
34.2,0.0,0.0,0.0
34.300000000000004,0.0,0.0,0.0
34.4,0.0,0.0,0.0
34.5,0.0,0.0,0.0
34.6,0.0,0.0,0.0
34.7,0.0,0.0,0.0
34.800000000000004,0.0,0.0,0.0
34.9,0.0,0.0,0.0
35.0,0.0,0.0,0.0
35.1,0.0,0.0,0.0
35.2,0.0,0.0,0.0
35.300000000000004,0.0,0.0,0.0
35.4,0.0,0.0,0.0
35.5,0.0,0.0,0.0
35.6,0.0,0.0,0.0
35.7,0.0,0.0,0.0
35.800000000000004,0.0,0.0,0.0
35.9,0.0,0.0,0.0
36.0,0.0,0.0,0.0
36.1,0.0,0.0,0.0
36.2,0.0,0.0,0.0
36.300000000000004,0.0,0.0,0.0
36.4,0.0,0.0,0.0
36.5,0.0,0.0,0.0
36.6,0.0,0.0,0.0
36.7,0.0,0.0,0.0
36.800000000000004,0.0,0.0,0.0
36.9,0.0,0.0,0.0
37.0,0.0,0.0,0.0
37.1,0.0,0.0,0.0
37.2,0.0,0.0,0.0
37.300000000000004,0.0,0.0,0.0
37.4,0.0,0.0,0.0
37.5,0.0,0.0,0.0
37.6,0.0,0.0,0.0
37.7,0.0,0.0,0.0
37.800000000000004,0.0,0.0,0.0
37.9,0.0,0.0,0.0
38.0,0.0,0.0,0.0
38.1,0.0,0.0,0.0
38.2,0.0,0.0,0.0
38.300000000000004,0.0,0.0,0.0
38.400000000000006,0.0,0.0,0.0
38.5,0.0,0.0,0.0
38.6,0.0,0.0,0.0
38.7,0.0,0.0,0.0
38.800000000000004,0.0,0.0,0.0
38.900000000000006,0.0,0.0,0.0
39.0,0.0,0.0,0.0
39.1,0.0,0.0,0.0
39.2,0.0,0.0,0.0
39.300000000000004,0.0,0.0,0.0
39.400000000000006,0.0,0.0,0.0
39.5,0.0,0.0,0.0
39.6,0.0,0.0,0.0
39.7,0.0,0.0,0.0
39.800000000000004,0.0,0.0,0.0
39.900000000000006,0.0,0.0,0.0
40.0,0.0,0.0,0.0
40.1,0.0,0.0,0.0
40.2,0.0,0.0,0.0
40.300000000000004,0.0,0.0,0.0
40.400000000000006,0.0,0.0,0.0
40.5,0.0,0.0,0.0
40.6,0.0,0.0,0.0
40.7,0.0,0.0,0.0
40.800000000000004,0.0,0.0,0.0
40.900000000000006,0.0,0.0,0.0
41.0,0.0,0.0,0.0
41.1,0.0,0.0,0.0
41.2,0.0,0.0,0.0
41.300000000000004,0.0,0.0,0.0
41.400000000000006,0.0,0.0,0.0
41.5,0.0,0.0,0.0
41.6,0.0,0.0,0.0
41.7,0.0,0.0,0.0
41.800000000000004,0.0,0.0,0.0
41.900000000000006,0.0,0.0,0.0
42.0,0.0,0.0,0.0
42.1,0.0,0.0,0.0
42.2,0.0,0.0,0.0
42.300000000000004,0.0,0.0,0.0
42.400000000000006,0.0,0.0,0.0
42.5,0.0,0.0,0.0
42.6,0.0,0.0,0.0
42.7,0.0,0.0,0.0
42.800000000000004,0.0,0.0,0.0
42.900000000000006,0.0,0.0,0.0
43.0,0.0,0.0,0.0
43.1,0.0,0.0,0.0
43.2,0.0,0.0,0.0
43.300000000000004,0.0,0.0,0.0
43.400000000000006,0.0,0.0,0.0
43.5,0.0,0.0,0.0
43.6,0.0,0.0,0.0
43.7,0.0,0.0,0.0
43.800000000000004,0.0,0.0,0.0
43.900000000000006,0.0,0.0,0.0
44.0,0.0,0.0,0.0
44.1,0.0,0.0,0.0
44.2,0.0,0.0,0.0
44.300000000000004,0.0,0.0,0.0
44.400000000000006,0.0,0.0,0.0
44.5,0.0,0.0,0.0
44.6,0.0,0.0,0.0
44.7,0.0,0.0,0.0
44.800000000000004,0.0,0.0,0.0
44.900000000000006,0.0,0.0,0.0
45.0,0.0,0.0,0.0
45.1,0.0,0.0,0.0
45.2,0.0,0.0,0.0
45.300000000000004,0.0,0.0,0.0
45.400000000000006,0.0,0.0,0.0
45.5,0.0,0.0,0.0
45.6,0.0,0.0,0.0
45.7,0.0,0.0,0.0
45.800000000000004,0.0,0.0,0.0
45.900000000000006,0.0,0.0,0.0
46.0,0.0,0.0,0.0
46.1,0.0,0.0,0.0
46.2,0.0,0.0,0.0
46.300000000000004,0.0,0.0,0.0
46.400000000000006,0.0,0.0,0.0
46.5,0.0,0.0,0.0
46.6,0.0,0.0,0.0
46.7,0.0,0.0,0.0
46.800000000000004,0.0,0.0,0.0
46.900000000000006,0.0,0.0,0.0
47.0,0.0,0.0,0.0
47.1,0.0,0.0,0.0
47.2,0.0,0.0,0.0
47.300000000000004,0.0,0.0,0.0
47.400000000000006,0.0,0.0,0.0
47.5,0.0,0.0,0.0
47.6,0.0,0.0,0.0
47.7,0.0,0.0,0.0
47.800000000000004,0.0,0.0,0.0
47.900000000000006,0.0,0.0,0.0
48.0,0.0,0.0,0.0
48.1,0.0,0.0,0.0
48.2,0.0,0.0,0.0
48.300000000000004,0.0,0.0,0.0
48.400000000000006,0.0,0.0,0.0
48.5,0.0,0.0,0.0
48.6,0.0,0.0,0.0
48.7,0.0,0.0,0.0
48.800000000000004,0.0,0.0,0.0
48.900000000000006,0.0,0.0,0.0
49.0,0.0,0.0,0.0
49.1,0.0,0.0,0.0
49.2,0.0,0.0,0.0
49.300000000000004,0.0,0.0,0.0
49.400000000000006,0.0,0.0,0.0
49.5,0.0,0.0,0.0
49.6,0.0,0.0,0.0
49.7,0.0,0.0,0.0
49.800000000000004,0.0,0.0,0.0
49.900000000000006,0.0,0.0,0.0
